collision_id,crash_date_crash,crash_time_crash,borough,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1,vehicle_type_code1
4407489,2021-04-14,12:37,BROOKLYN,11215.0,40.673008,-73.97851,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407656,2021-04-14,0:25,UNKNOWN,,40.583626,-73.98407,0,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4407332,2021-04-14,12:45,BRONX,10468.0,40.874474,-73.90031,0,0,UNSPECIFIED,SEDAN
4407506,2021-04-14,14:25,BROOKLYN,11204.0,40.633995,-73.98138,1,0,UNSPECIFIED,TAXI
4408401,2021-04-14,23:20,UNKNOWN,,40.772327,-73.94531,1,0,UNSPECIFIED,SEDAN
4407677,2021-04-15,18:45,BROOKLYN,11206.0,40.704937,-73.94932,0,0,OTHER VEHICULAR,SEDAN
4407359,2021-04-14,15:34,BROOKLYN,11232.0,40.653873,-74.008156,1,0,REACTION TO UNINVOLVED VEHICLE,SEDAN
4408060,2021-04-16,23:30,UNKNOWN,,,,0,0,UNSPECIFIED,SEDAN
4407533,2021-04-15,3:46,UNKNOWN,,,,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408266,2021-04-08,0:00,UNKNOWN,,40.677917,-73.93861,1,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407696,2021-04-14,13:20,BROOKLYN,11223.0,40.59857,-73.9689,0,0,UNSPECIFIED,SEDAN
4407261,2021-04-14,6:15,UNKNOWN,,40.809563,-73.92923,0,0,UNSPECIFIED,TRACTOR TRUCK DIESEL
4407857,2021-04-16,15:12,BROOKLYN,11238.0,40.68836,-73.96444,1,0,UNSPECIFIED,SEDAN
4407490,2021-04-14,19:30,BROOKLYN,11212.0,40.666737,-73.90224,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407788,2021-04-14,10:30,QUEENS,11379.0,40.713173,-73.90076,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408379,2021-04-15,6:00,QUEENS,11001.0,40.73006,-73.710754,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408103,2021-04-13,16:20,BROOKLYN,11203.0,40.652317,-73.92752,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408076,2021-04-15,1:20,UNKNOWN,,40.76122,-73.93056,1,0,UNSPECIFIED,BIKE
4408049,2021-04-12,18:00,UNKNOWN,,40.588722,-73.960464,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407527,2021-04-14,17:25,UNKNOWN,,40.643456,-73.972725,0,0,UNSPECIFIED,SEDAN
4407836,2021-04-12,19:45,BRONX,10467.0,40.865532,-73.86238,0,0,OTHER VEHICULAR,SEDAN
4408274,2021-04-16,16:46,UNKNOWN,,40.67612,-73.936005,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407547,2021-04-15,9:20,UNKNOWN,,40.620663,-74.1524,1,0,UNSAFE LANE CHANGING,STATION WAGON/SPORT UTILITY VEHICLE
4407815,2021-04-15,13:30,QUEENS,11378.0,40.72166,-73.888664,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4408375,2021-04-14,17:45,QUEENS,11426.0,40.733723,-73.72516,0,0,UNSPECIFIED,SEDAN
4407279,2021-04-14,9:30,UNKNOWN,,40.745686,-73.97213,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407331,2021-04-14,0:00,BRONX,10463.0,40.875294,-73.9088,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407686,2021-04-15,16:54,BRONX,10454.0,40.803555,-73.91184,1,0,UNSPECIFIED,SEDAN
4408398,2021-04-15,19:20,UNKNOWN,,40.7605,-73.95699,0,0,PAVEMENT SLIPPERY,SEDAN
4408066,2021-04-16,0:17,UNKNOWN,,40.661995,-73.91959,0,0,UNSPECIFIED,SEDAN
4408309,2021-04-16,13:02,BROOKLYN,11205.0,40.69045,-73.959435,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4408068,2021-04-16,11:38,BROOKLYN,11212.0,40.658672,-73.90019,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407691,2021-04-15,22:50,UNKNOWN,,40.711227,-73.72826,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407353,2021-04-14,13:07,BROOKLYN,11206.0,40.700485,-73.93637,1,0,FOLLOWING TOO CLOSELY,BIKE
4407433,2021-04-14,18:49,BRONX,10455.0,40.816555,-73.91755,0,0,TURNING IMPROPERLY,STATION WAGON/SPORT UTILITY VEHICLE
4407679,2021-04-15,22:35,UNKNOWN,,40.861862,-73.91282,0,0,TRAFFIC CONTROL DISREGARDED,SEDAN
4407566,2021-04-14,22:20,BRONX,10469.0,40.875793,-73.85465,0,0,OTHER VEHICULAR,SEDAN
4408026,2021-04-16,6:30,QUEENS,11434.0,40.68657,-73.776146,0,0,UNSPECIFIED,SEDAN
4407651,2021-04-14,17:30,BROOKLYN,11232.0,40.654705,-74.00731,0,0,UNSPECIFIED,SEDAN
4407296,2021-04-14,9:50,BROOKLYN,11219.0,40.637054,-73.98643,1,0,UNSPECIFIED,SEDAN
4407826,2021-04-16,12:00,UNKNOWN,,40.6191,-74.159615,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408186,2021-04-16,11:30,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407368,2021-04-14,8:00,UNKNOWN,,40.734566,-73.72269,0,0,DRIVER INATTENTION/DISTRACTION,BUS
4407804,2021-04-13,9:35,BROOKLYN,11211.0,40.714912,-73.94784,1,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407242,2021-04-14,6:10,QUEENS,11372.0,40.74734,-73.88673,0,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,STATION WAGON/SPORT UTILITY VEHICLE
4407858,2021-04-16,18:18,BROOKLYN,11205.0,40.6963,-73.97545,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407795,2021-04-16,9:40,BROOKLYN,11236.0,40.63598,-73.915146,1,0,UNSPECIFIED,SEDAN
4407347,2021-04-14,12:00,QUEENS,11428.0,40.724358,-73.742516,1,0,TRAFFIC CONTROL DISREGARDED,SEDAN
4408059,2016-04-16,14:20,BROOKLYN,11214.0,40.586277,-73.9862,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407715,2021-04-16,1:30,UNKNOWN,,40.671932,-73.85165,0,0,UNSAFE LANE CHANGING,SEDAN
4408114,2021-04-10,23:05,BROOKLYN,11236.0,40.650703,-73.920586,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407480,2021-04-14,5:32,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,SEDAN
4408312,2021-04-16,6:49,STATEN ISLAND,10305.0,40.61378,-74.07225,0,0,PASSING TOO CLOSELY,BUS
4407922,2021-04-15,22:15,QUEENS,11378.0,40.727375,-73.90313,0,0,UNSAFE SPEED,SEDAN
4407342,2021-04-14,15:10,STATEN ISLAND,10306.0,40.573204,-74.09711,0,0,TRAFFIC CONTROL DISREGARDED,STATION WAGON/SPORT UTILITY VEHICLE
4407882,2021-04-16,17:04,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407748,2021-04-15,13:30,UNKNOWN,,40.671604,-73.86907,0,0,UNSPECIFIED,SEDAN
4407619,2021-04-15,16:50,QUEENS,11101.0,40.740276,-73.92782,0,0,DRIVER INATTENTION/DISTRACTION,PICK-UP TRUCK
4407534,2021-04-14,16:02,UNKNOWN,,,,0,0,FOLLOWING TOO CLOSELY,SEDAN
4408297,2021-04-06,15:02,BROOKLYN,11216.0,40.684,-73.95031,0,0,PASSING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4407763,2021-04-15,15:00,UNKNOWN,,40.704494,-73.81743,1,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4408005,2021-04-16,6:50,UNKNOWN,,40.845642,-73.90211,0,0,UNSAFE LANE CHANGING,SEDAN
4407390,2021-04-14,10:16,UNKNOWN,,,,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407504,2021-04-15,5:36,UNKNOWN,,40.82681,-73.85361,0,0,FOLLOWING TOO CLOSELY,STATION WAGON/SPORT UTILITY VEHICLE
4408231,2021-04-06,21:30,BROOKLYN,11233.0,40.681168,-73.92941,0,0,PASSING TOO CLOSELY,SEDAN
4408106,2021-04-09,20:00,BROOKLYN,11203.0,40.64739,-73.92314,0,0,UNSPECIFIED,SEDAN
4407542,2021-04-15,8:30,UNKNOWN,,40.687138,-73.75136,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407819,2021-03-25,9:52,UNKNOWN,,,,0,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407523,2021-04-15,9:09,UNKNOWN,,40.865143,-73.87204,0,0,UNSPECIFIED,SEDAN
4407428,2021-04-14,22:50,UNKNOWN,,40.866673,-73.90896,2,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408257,2021-04-10,18:50,QUEENS,11378.0,40.72313,-73.90614,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407595,2021-04-15,14:46,UNKNOWN,,40.674934,-73.80186,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407672,2021-04-15,11:10,BROOKLYN,11237.0,40.708363,-73.92401,0,0,DRIVER INATTENTION/DISTRACTION,TRACTOR TRUCK DIESEL
4407832,2021-04-16,11:20,QUEENS,11104.0,40.739525,-73.92512,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407384,2021-04-14,18:04,UNKNOWN,,40.637997,-74.02136,2,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408387,2021-04-14,21:40,UNKNOWN,,40.750965,-73.94027,1,0,DRIVER INATTENTION/DISTRACTION,
4407790,2020-04-15,15:20,UNKNOWN,,40.671585,-73.99843,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407612,2021-04-15,16:10,QUEENS,11412.0,40.694294,-73.74868,3,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407775,2021-04-08,17:25,UNKNOWN,,40.810173,-73.95117,1,0,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,BIKE
4407864,2021-04-16,9:29,QUEENS,11411.0,40.694748,-73.73427,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407379,2021-04-14,19:30,UNKNOWN,,40.687103,-73.89251,0,0,DRIVERLESS/RUNAWAY VEHICLE,SEDAN
4408054,2021-04-14,15:00,BROOKLYN,11235.0,0.0,0.0,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407156,2021-04-14,3:04,UNKNOWN,,40.861744,-73.911804,0,0,UNSAFE SPEED,STATION WAGON/SPORT UTILITY VEHICLE
4407634,2021-04-15,19:45,UNKNOWN,,40.741074,-73.7258,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408389,2021-04-13,8:24,QUEENS,11436.0,40.67875,-73.794,1,0,TRAFFIC CONTROL DISREGARDED,SEDAN
4407724,2021-04-14,13:16,BROOKLYN,11207.0,40.666943,-73.890144,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407942,2021-04-16,8:30,BROOKLYN,11225.0,40.6635,-73.94276,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4456714,2021-07-09,14:19,BRONX,10461.0,40.850304,-73.85137,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4408197,2021-04-16,20:17,BRONX,10451.0,40.827824,-73.91934,1,0,FAILURE TO YIELD RIGHT-OF-WAY,E-BIKE
4407847,2021-04-15,16:08,STATEN ISLAND,10306.0,40.575832,-74.12409,1,0,DRIVER INEXPERIENCE,STATION WAGON/SPORT UTILITY VEHICLE
4407403,2021-04-14,10:00,UNKNOWN,,40.730366,-73.91388,0,0,UNSPECIFIED,SEDAN
4408120,2021-04-15,17:47,BROOKLYN,11226.0,40.640945,-73.94852,0,0,UNSPECIFIED,SEDAN
4407703,2021-04-15,12:00,UNKNOWN,,40.784237,-73.947075,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407668,2021-04-15,20:29,QUEENS,11369.0,40.76803,-73.87722,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4407570,2021-04-14,13:06,BROOKLYN,11212.0,40.669823,-73.90981,0,0,UNSPECIFIED,SEDAN
4408101,2021-04-10,16:28,UNKNOWN,,40.659336,-73.92726,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407898,2021-04-16,10:15,UNKNOWN,,,,0,0,PASSING TOO CLOSELY,SEDAN
4407800,2021-04-16,4:00,UNKNOWN,,40.616093,-74.14523,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407917,2021-04-16,20:59,QUEENS,11369.0,40.763546,-73.88209,0,0,TURNING IMPROPERLY,SEDAN
4408151,2021-04-15,22:27,BROOKLYN,11218.0,40.637234,-73.97266,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407758,2021-04-15,19:00,UNKNOWN,,40.62614,-74.14276,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407780,2021-04-16,6:30,UNKNOWN,,,,4,0,PAVEMENT SLIPPERY,SEDAN
4408034,2021-04-16,7:30,BROOKLYN,11226.0,40.638313,-73.95751,0,0,UNSPECIFIED,BOX TRUCK
4407998,2021-04-16,9:35,BROOKLYN,11207.0,40.651352,-73.89275,2,0,UNSAFE SPEED,SEDAN
4407410,2021-04-15,0:08,QUEENS,11433.0,40.696564,-73.79125,1,0,AGGRESSIVE DRIVING/ROAD RAGE,SCOOTER
4408112,2021-04-15,17:30,MANHATTAN,10009.0,40.72728,-73.97906,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407731,2021-04-16,2:12,BROOKLYN,11207.0,40.67816,-73.897484,0,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4408095,2021-04-13,16:49,BRONX,10470.0,40.905174,-73.85417,2,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4456465,2021-09-11,21:00,BRONX,10454.0,40.810387,-73.91521,1,0,FAILURE TO YIELD RIGHT-OF-WAY,E-BIKE
4407470,2021-04-14,15:00,MANHATTAN,10018.0,40.754044,-73.990074,0,0,DRIVER INATTENTION/DISTRACTION,CATER
4407582,2021-04-14,20:25,UNKNOWN,,40.755234,-73.941246,1,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4408360,2021-04-10,13:45,BROOKLYN,11206.0,40.708675,-73.93699,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4408126,2021-04-16,18:45,BROOKLYN,11203.0,40.65103,-73.93032,0,0,TRAFFIC CONTROL DISREGARDED,BUS
4407395,2021-04-14,0:00,BROOKLYN,11220.0,40.645985,-74.00723,0,0,PASSING TOO CLOSELY,SEDAN
4407904,2021-04-15,15:05,QUEENS,11357.0,40.794773,-73.816185,2,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4408288,2021-04-16,21:04,MANHATTAN,10033.0,40.845467,-73.940475,0,0,DRIVER INATTENTION/DISTRACTION,TAXI
4407961,2021-04-16,0:00,UNKNOWN,,40.643875,-74.01887,0,0,UNSPECIFIED,PKUP
4407363,2021-04-14,8:20,QUEENS,11422.0,40.658947,-73.73472,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407629,2021-04-15,15:45,UNKNOWN,,40.69168,-73.999344,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407641,2021-04-15,18:23,BROOKLYN,11214.0,40.59727,-73.99868,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408140,2021-04-14,21:20,BRONX,10469.0,40.878155,-73.84005,0,0,TRAFFIC CONTROL DISREGARDED,SEDAN
4408226,2021-04-02,22:20,BROOKLYN,11206.0,40.696983,-73.935234,1,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407500,2021-04-14,16:00,BRONX,10473.0,40.821075,-73.882126,0,0,UNSPECIFIED,SEDAN
4407558,2021-04-14,11:00,BRONX,10466.0,40.88765,-73.84167,0,0,UNSPECIFIED,SEDAN
4407421,2021-04-14,8:45,QUEENS,11419.0,40.687843,-73.82005,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407743,2021-04-14,22:32,BROOKLYN,11208.0,40.673252,-73.87773,2,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407876,2021-04-09,18:15,UNKNOWN,,,,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408261,2021-04-14,11:00,BROOKLYN,11216.0,40.6699,-73.95116,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407965,2021-04-16,15:04,UNKNOWN,,40.667683,-73.99608,2,0,FOLLOWING TOO CLOSELY,SEDAN
4407450,2021-04-14,18:10,BROOKLYN,11230.0,40.63529,-73.958206,0,0,UNSPECIFIED,SEDAN
4407812,2021-04-13,13:00,BROOKLYN,11249.0,40.71772,-73.96202,0,0,UNSPECIFIED,SEDAN
4408163,2021-04-16,15:20,UNKNOWN,,40.857605,-73.93778,4,0,OTHER VEHICULAR,STATION WAGON/SPORT UTILITY VEHICLE
4408276,2021-04-16,18:25,UNKNOWN,,40.7491,-73.984085,0,0,TRAFFIC CONTROL DISREGARDED,STATION WAGON/SPORT UTILITY VEHICLE
4407676,2021-04-15,17:03,QUEENS,11432.0,40.71493,-73.79316,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407868,2021-04-16,8:40,UNKNOWN,,40.721985,-73.98552,0,0,PASSING TOO CLOSELY,BOX TRUCK
4456784,2021-09-08,18:00,UNKNOWN,,40.5843,-74.16492,0,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4408111,2021-04-16,15:00,UNKNOWN,,40.67983,-73.9583,0,0,BACKING UNSAFELY,BUS
4407807,2021-04-15,14:54,BROOKLYN,11222.0,40.730198,-73.954254,0,0,DRIVER INATTENTION/DISTRACTION,BOX TRUCK
4407706,2021-04-15,9:30,UNKNOWN,,40.821117,-73.957466,0,0,UNSPECIFIED,SEDAN
4407456,2021-04-14,23:26,UNKNOWN,,40.849167,-73.92393,0,0,UNSAFE SPEED,SEDAN
4408050,2021-04-13,17:20,UNKNOWN,,40.579826,-73.97622,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407699,2021-04-15,16:20,BROOKLYN,11217.0,40.681335,-73.97667,1,0,OTHER VEHICULAR,SEDAN
4407605,2021-04-15,7:34,UNKNOWN,,40.756725,-73.96,0,0,REACTION TO UNINVOLVED VEHICLE,SEDAN
4407135,2021-04-14,2:10,QUEENS,11372.0,40.756557,-73.87594,0,0,ALCOHOL INVOLVEMENT,PICK-UP TRUCK
4407661,2021-04-15,15:30,BROOKLYN,11233.0,40.67792,-73.9182,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407930,2021-04-14,7:44,BROOKLYN,11234.0,40.607876,-73.92554,0,0,TURNING IMPROPERLY,SEDAN
4407851,2021-04-16,15:16,UNKNOWN,,40.607643,-74.03375,0,0,FOLLOWING TOO CLOSELY,SEDAN
4407844,2021-04-15,13:45,STATEN ISLAND,10308.0,40.540188,-74.149,0,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4407630,2021-04-15,0:00,BROOKLYN,11209.0,40.616306,-74.03348,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407383,2021-04-14,19:40,UNKNOWN,,,,0,0,OTHER VEHICULAR,CARRY ALL
4408202,2021-04-13,14:44,UNKNOWN,,40.583874,-73.823044,1,0,TURNING IMPROPERLY,STATION WAGON/SPORT UTILITY VEHICLE
4407516,2021-04-14,9:30,BRONX,10467.0,40.877827,-73.879585,0,0,UNSAFE LANE CHANGING,FDNY AMBUL
4407317,2021-04-14,13:20,UNKNOWN,,40.714554,-73.83147,1,0,FOLLOWING TOO CLOSELY,SEDAN
4408210,2021-04-15,16:00,UNKNOWN,,40.763668,-73.82303,0,0,PASSING OR LANE USAGE IMPROPER,STATION WAGON/SPORT UTILITY VEHICLE
4407894,2021-04-16,20:24,UNKNOWN,,,,1,0,UNSAFE SPEED,SEDAN
4408354,2021-04-16,16:25,UNKNOWN,,40.705246,-73.95908,0,0,DRIVER INATTENTION/DISTRACTION,BOX TRUCK
4407911,2021-04-15,15:45,QUEENS,11354.0,40.77451,-73.838036,0,0,FOLLOWING TOO CLOSELY,SEDAN
4456516,2021-09-09,16:45,MANHATTAN,10021.0,40.768482,-73.95255,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407839,2021-04-08,13:25,MANHATTAN,10029.0,40.797405,-73.942535,0,0,DRIVER INATTENTION/DISTRACTION,PICK-UP TRUCK
4408084,2021-04-01,15:10,MANHATTAN,10016.0,40.74058,-73.978935,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407510,2021-04-14,12:12,BRONX,10459.0,40.829723,-73.8981,1,0,UNSPECIFIED,SEDAN
4407992,2021-04-05,9:15,QUEENS,11365.0,40.7406,-73.81025,1,0,BACKING UNSAFELY,SEDAN
4408252,2021-04-16,16:20,QUEENS,11385.0,40.71363,-73.917885,0,0,BACKING UNSAFELY,SEDAN
4408221,2021-04-15,9:00,BROOKLYN,11218.0,40.647594,-73.97351,1,0,UNSPECIFIED,SEDAN
4456756,2021-08-28,18:00,UNKNOWN,,40.760403,-73.98748,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408030,2021-04-10,11:15,MANHATTAN,10002.0,40.71975,-73.992165,1,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407787,2021-04-13,13:40,UNKNOWN,,40.834503,-73.93037,0,0,UNSPECIFIED,BUS
4407646,2021-04-15,15:34,STATEN ISLAND,10304.0,40.63115,-74.076454,1,0,FAILURE TO YIELD RIGHT-OF-WAY,SEDAN
4408195,2021-04-10,8:50,UNKNOWN,,40.835724,-73.92129,0,0,FOLLOWING TOO CLOSELY,PICK-UP TRUCK
4407571,2021-04-15,12:15,STATEN ISLAND,10310.0,40.6354,-74.106674,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4407908,2021-04-07,14:30,QUEENS,11356.0,40.781647,-73.833664,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4407427,2021-04-14,5:39,BROOKLYN,11217.0,40.68837,-73.98056,3,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408409,2021-04-16,22:00,MANHATTAN,10029.0,40.790417,-73.95184,0,0,OTHER VEHICULAR,STATION WAGON/SPORT UTILITY VEHICLE
4408121,2021-04-15,20:00,BROOKLYN,11236.0,40.6481,-73.91474,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407954,2021-04-16,14:00,QUEENS,11423.0,40.71275,-73.7673,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407755,2021-04-14,8:45,UNKNOWN,,40.60069,-74.010056,0,0,TRAFFIC CONTROL DISREGARDED,BOX TRUCK
4407438,2021-04-14,17:00,QUEENS,11368.0,40.738068,-73.861046,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4408419,2021-04-15,23:09,QUEENS,11420.0,40.680496,-73.821365,0,0,PASSING TOO CLOSELY,SEDAN
4408036,2021-04-16,15:32,BROOKLYN,11210.0,40.61924,-73.954124,0,0,FAILURE TO YIELD RIGHT-OF-WAY,STATION WAGON/SPORT UTILITY VEHICLE
4407871,2021-04-16,22:45,BROOKLYN,11209.0,40.629105,-74.034645,0,0,UNSPECIFIED,SEDAN
4407551,2021-04-14,11:40,BROOKLYN,11237.0,40.699818,-73.920135,0,0,PASSING TOO CLOSELY,SEDAN
4407481,2021-04-14,14:15,UNKNOWN,,,,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407341,2021-04-14,10:10,QUEENS,11412.0,40.69802,-73.7623,1,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407974,2021-04-10,0:00,UNKNOWN,,,,0,0,PASSING OR LANE USAGE IMPROPER,SEDAN
4408310,2021-04-15,20:00,STATEN ISLAND,10304.0,,,0,0,UNSPECIFIED,SEDAN
4408040,2021-04-16,12:30,BROOKLYN,11230.0,40.62893,-73.971375,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408069,2021-04-16,16:15,MANHATTAN,10032.0,40.831177,-73.942085,0,0,DRIVER INATTENTION/DISTRACTION,TAXI
4408267,2021-04-02,18:00,BROOKLYN,11213.0,40.675037,-73.930534,0,0,PASSING OR LANE USAGE IMPROPER,PICK-UP TRUCK
4407358,2021-04-14,19:01,BROOKLYN,11226.0,40.64884,-73.95102,0,0,DRIVER INATTENTION/DISTRACTION,STATION WAGON/SPORT UTILITY VEHICLE
4455876,2021-09-11,13:30,QUEENS,11361.0,40.757725,-73.779274,0,0,DRIVER INATTENTION/DISTRACTION,SEDAN
4407695,2021-04-15,10:13,MANHATTAN,10021.0,40.766586,-73.9531,0,0,PASSING TOO CLOSELY,3-DOOR
4407265,2021-04-14,9:40,BRONX,10465.0,40.833126,-73.828285,0,0,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE
4408300,2021-04-10,22:06,BRONX,10452.0,40.834675,-73.930275,4,0,FOLLOWING TOO CLOSELY,TAXI
